Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity_category,cluster_1,cluster_2,cluster_3,best_feature,optimal_value,predicted_increase
215.0,Jack Savoretti,Hate & Love,4nZRvBLAVCC2JJRbCYHilQ,32,2012,acoustic,0.517,0.428,9,-9.825,0,0.029,0.691,0.00531,0.105,0.301,73.472,233469,4,Low,True,False,False,liveness,0.0,1.5712045509486607
216.0,AJJ,Joe Arpaio Is a Punk,1cpgeInv0C0GHOxGLQ6frG,18,2012,acoustic,0.351,0.948,0,-5.251,1,0.0875,0.0109,0.0,0.223,0.455,111.485,138160,4,Low,False,False,False,danceability,0.5509999999999999,3.343643320048104
217.0,Joshua Hyslop,Shelter From The Storm,6APgkRFRBnyvJidv1umcmO,24,2012,acoustic,0.429,0.12,4,-17.165,1,0.0449,0.887,0.000482,0.0985,0.521,174.878,206053,4,Low,True,False,False,loudness,0.0,2.8978353941448525
218.0,Jill Andrews,These Words,0glo4jllxS7sW0Bz5qfV7k,19,2012,acoustic,0.534,0.204,11,-13.705,1,0.0362,0.901,0.000236,0.338,0.188,120.627,290000,4,Low,True,False,False,valence,0.0431111111111111,3.253052433731579
219.0,Eric Hutchinson,Talk Is Cheap,0Z9N0gWeoCUNu2zSKG67OE,19,2012,acoustic,0.616,0.816,9,-4.116,1,0.047,0.0119,0.0,0.35,0.485,169.954,273293,4,Low,False,False,False,duration_ms,242927.04444444444,0.7141354573704355
220.0,Boyce Avenue,Every Teardrop Is a Waterfall,3vdUsTGp7bSsHSK15ZlsS2,31,2012,acoustic,0.45,0.645,9,-7.326,1,0.0411,0.329,0.0,0.179,0.112,118.003,237040,4,Low,False,False,False,danceability,0.6055555555555556,2.145741826042212
221.0,Zee Avi,Concrete Wall - RAC Remix,1SKUJAAfiKLkHDrBPOXdpF,18,2012,acoustic,0.683,0.603,5,-5.772,0,0.0495,0.0346,0.0166,0.074,0.805,170.025,254347,4,Low,False,False,False,instrumentalness,0.0,6.6545443806171605
222.0,Mark Kroos,Flowers for April,2uMAWX0zM8t2xRFAhTWY1x,18,2012,acoustic,0.477,0.0646,6,-18.445,1,0.101,0.829,0.84,0.103,0.206,122.401,263293,4,Low,False,True,False,speechiness,0.0,3.8976454524614574
223.0,Ichiko Aoba,kiseki wa itsudemo,2HlSyQIukNiv4t1sKve8uH,21,2012,acoustic,0.423,0.0391,8,-17.551,1,0.0461,0.987,0.00157,0.0949,0.172,133.742,314867,3,Low,True,False,False,danceability,0.623,8.333611197483995
224.0,Ichiko Aoba,watashi no nusubito,5OSoisyT5dmJIKOtbPcJX6,21,2012,acoustic,0.435,0.0317,3,-19.044,1,0.0377,0.992,0.00311,0.109,0.0562,133.427,311587,4,Low,True,False,False,danceability,0.635,6.151007354856393
225.0,Josh Garrels,Processional (Mason Jar Remix),2oOp14OYYhDVnw1aCzYDAr,18,2012,acoustic,0.502,0.217,2,-12.186,1,0.0342,0.968,0.433,0.11,0.174,150.054,240621,3,Low,False,True,False,duration_ms,80207.59999999998,2.531617737830498
226.0,Frank Turner,I Still Believe,7Gn3EmzREuZ8ORkZQk4e9Z,21,2012,acoustic,0.618,0.85,0,-4.992,1,0.042,0.0604,0.0,0.177,0.5,99.182,225133,4,Low,False,False,False,valence,0.3,0.6769304479253115
227.0,Jack Savoretti,Take Me Home,0ALRetjPWxaoFSMrDIuS87,37,2012,acoustic,0.686,0.656,7,-8.573,1,0.0298,0.00712,1.2e-05,0.0755,0.469,131.856,235880,4,Medium,False,False,False,loudness,0.0,2.188996119935574
228.0,AJJ,Sense & Sensibility,0dEXaj5bknMei0OtrVr7h9,18,2012,acoustic,0.62,0.624,7,-3.78,1,0.0543,0.779,0.0,0.328,0.865,135.172,129000,4,Low,True,False,False,instrumentalness,0.1777777777777777,3.1447666966948145
229.0,AJJ,Fortune Teller,5WwINFDBAGJVYeDtWNryZC,18,2012,acoustic,0.612,0.614,7,-7.972,1,0.0477,0.306,0.0,0.534,0.387,93.238,144200,4,Low,False,False,False,danceability,0.812,2.3766121955004813
230.0,Jason Reeves,You're My Best Friend,2KPf8nsCIjxVZtWOiKM5VK,21,2012,acoustic,0.583,0.393,9,-10.323,1,0.0338,0.858,2.3e-06,0.0971,0.151,121.723,283653,4,Low,True,False,False,loudness,0.0,1.926077831498069
231.0,Steve Petrunak,O Holy Night,55mvDKNrwfLmWwCamCVqYr,18,2012,acoustic,0.413,0.125,7,-15.754,1,0.0479,0.971,0.886,0.111,0.185,97.967,226200,3,Low,False,True,False,speechiness,0.0,4.640207858939183
232.0,Sanders Bohlke,My Baby,012CS1QIhUjjRctJwZasSx,21,2012,acoustic,0.487,0.498,2,-9.091,0,0.0433,0.014,0.00608,0.115,0.39,110.675,171853,4,Low,False,False,False,loudness,0.0,0.9109791734119526
233.0,Joey Cape,Know It All,7hR6iEUjUzwF3gK0MIM9Wo,24,2012,acoustic,0.664,0.607,10,-4.859,1,0.0392,0.671,0.0,0.0785,0.744,147.071,202720,4,Low,True,False,False,valence,0.544,4.356251171167859
234.0,Ingrid Michaelson,End Of The World,2rH8Q0gCdQElBuXac1S20P,18,2012,acoustic,0.563,0.414,10,-7.295,1,0.0275,0.0454,0.0165,0.111,0.134,108.024,224867,3,Low,False,False,False,instrumentalness,0.0,5.591998794525903
235.0,Ingrid Michaelson,This Is War,14GM81g9tm098DQZt2T634,18,2012,acoustic,0.652,0.898,8,-4.844,1,0.0698,0.083,0.00797,0.104,0.65,156.952,199227,4,Low,False,False,False,instrumentalness,0.0,5.05443957438229
236.0,Mark Lanegan,Harborview Hospital,6Cn5R9nEEliMDrwScAFZfX,28,2012,acoustic,0.208,0.806,10,-6.785,1,0.045,0.000135,0.19,0.0996,0.421,108.738,271333,4,Low,False,False,False,instrumentalness,0.0,5.467329241664618
237.0,AJJ,If Jeff Swiney Had a Hammer,5tuV2nTMHAyCu9EwcNUeZa,18,2012,acoustic,0.535,0.939,0,-4.047,1,0.106,0.00944,2.01e-05,0.271,0.665,111.116,77280,4,Low,False,False,False,speechiness,0.306,1.7934852571415263
238.0,Boyce Avenue,Mean,2QoNc4MbHYq9YHZiB006cP,29,2012,acoustic,0.461,0.425,8,-6.974,1,0.0298,0.66,0.0,0.367,0.378,81.758,240159,4,Low,True,False,False,acousticness,0.46,2.067608261215021
239.0,Tristan Prettyman,Never Say Never,3fEL4Hq56pcTkYvpY46XhO,16,2012,acoustic,0.584,0.352,11,-11.333,1,0.033,0.509,0.00695,0.135,0.227,81.927,354400,4,Low,True,False,False,loudness,0.0,2.6416181419557425
240.0,Eric Bibb,On My Way To Bamako,7FBgu3BtKRZgwaQnxTr7RY,19,2012,acoustic,0.632,0.328,0,-12.0,1,0.032,0.795,0.000441,0.115,0.793,91.986,195093,4,Low,True,False,False,danceability,0.8320000000000001,4.206059136932202
241.0,Jack Savoretti,Breaking the Rules,3lxZsowcDLsagnpwYNXSfE,36,2012,acoustic,0.59,0.652,11,-5.702,0,0.0245,0.0956,0.0,0.295,0.398,146.014,214493,4,Medium,False,False,False,danceability,0.79,0.257531922278865
242.0,Tim Myers,A Beautiful World,19nbrRzEM0ldFwbqO0KsZI,22,2012,acoustic,0.534,0.413,11,-9.701,0,0.0289,0.167,1.94e-06,0.147,0.329,138.135,205613,4,Low,False,False,False,loudness,0.0,3.0380186861191483
243.0,Ingrid Michaelson,Black & Blue,7uTVsNFHMTc8yKYSzh0LX8,18,2012,acoustic,0.683,0.768,0,-4.617,1,0.0732,0.0575,5.43e-05,0.0712,0.692,175.042,217187,4,Low,False,False,False,instrumentalness,0.0,2.3405257316217494
244.0,Ingrid Michaelson,Ribbons,7zP7eHb33ROL6KwkFIeBHc,18,2012,acoustic,0.659,0.532,6,-6.099,1,0.0293,0.0723,4.26e-05,0.115,0.368,143.025,207120,4,Low,False,False,False,instrumentalness,0.0,3.185601044554673
245.0,Kris Allen,Fighters,6agssQSBqSqPvg5xepe7T0,20,2012,acoustic,0.577,0.692,7,-5.598,1,0.0292,0.00613,0.0,0.0801,0.668,92.986,181560,4,Low,False,False,False,valence,0.468,0.5104240289537074
246.0,NEEDTOBREATHE,Disaster Road,4dB6Mqi2IeH5CEA6dvZhDK,17,2012,acoustic,0.487,0.582,9,-7.653,1,0.0265,0.786,0.0284,0.081,0.357,92.933,271044,4,Low,True,False,False,instrumentalness,0.0,1.938678737126878
247.0,Elenowen,Head To My Heart,737H81c1MA45V8gllE6ESp,21,2012,acoustic,0.541,0.55,1,-7.425,1,0.0391,0.513,0.000647,0.114,0.242,114.018,216703,4,Low,True,False,False,instrumentalness,0.0,1.8219023339757072
248.0,Boyce Avenue,I Look to You,6utb05mq8V4os4e8JdLGvN,29,2012,acoustic,0.344,0.309,11,-9.897,1,0.0317,0.851,1.02e-05,0.11,0.339,109.903,275166,4,Low,True,False,False,liveness,0.0,1.5041690947299102
249.0,Hannah Trigwell,Torn (feat. Alex Goot),1e1xGXc1ykTPlZGrwKqoHt,34,2012,acoustic,0.368,0.38,5,-6.213,1,0.0289,0.898,0.0,0.095,0.229,98.893,185135,4,Medium,True,False,False,liveness,0.0,1.2689750641496715
250.0,Joshua James,Feel the Same,4R3Na59B94RVyi2e2jgLRl,21,2012,acoustic,0.318,0.569,1,-9.338,0,0.0466,0.728,0.187,0.131,0.246,152.726,234000,4,Low,True,False,False,instrumentalness,0.0,5.07568924374705
251.0,Ingrid Michaelson,In The Sea,1cZF6K3nXG6XKMBeiAb7n1,18,2012,acoustic,0.444,0.823,8,-5.109,0,0.0403,0.0476,0.00105,0.106,0.606,169.931,198160,4,Low,False,False,False,instrumentalness,0.0,2.9490831563340265
252.0,AJJ,Love Will Fuck Us Apart,2wRwrJXgVeTYP03JlMrcb8,17,2012,acoustic,0.611,0.141,0,-16.993,1,0.0545,0.626,0.000116,0.357,0.38,119.685,121653,4,Low,True,False,False,loudness,0.0,8.012176759524815
253.0,Tony Sly,Liver Let Die,1wMa1vL7NOcDMFDzuO6wXb,24,2012,acoustic,0.444,0.724,8,-4.852,1,0.0425,0.314,0.0,0.29,0.628,187.993,199773,4,Low,False,False,False,danceability,0.644,0.9197351057847064
254.0,Joshua Hyslop,Nowhere Left To Go,23fZ0OxUQzGPLyFKkcKYNv,23,2012,acoustic,0.689,0.342,2,-13.271,1,0.0308,0.53,0.0154,0.286,0.271,134.883,218973,4,Low,True,False,False,liveness,0.0859999999999999,1.1219840005176671
255.0,Boyce Avenue,Babylon,2xr4HySQRQBH2r5SMf5MuO,28,2012,acoustic,0.665,0.244,3,-10.93,1,0.0313,0.709,0.0,0.109,0.206,112.842,212683,4,Low,True,False,False,loudness,0.0,2.190028901974383
256.0,Erin McCarley,Re-Arrange Again,3SzN4ElGewbeGA1UKwg4KH,19,2012,acoustic,0.548,0.517,9,-6.868,1,0.0313,0.177,5.21e-06,0.0957,0.162,129.943,244333,4,Low,False,False,False,danceability,0.748,1.114557303804471
257.0,Priscilla Ahn,Dear Sweetheart,24r7KNyZP4JivQ3rNqcQAB,21,2012,acoustic,0.557,0.402,4,-10.812,1,0.0263,0.849,4.8e-05,0.108,0.501,114.057,148213,4,Low,True,False,False,liveness,0.0,1.5310551692758665
258.0,Human Kitten,What If I Am Queer?,6W7ILdWPWX5zYlsmHsAfI2,17,2012,acoustic,0.45,0.3,6,-9.046,1,0.0351,0.898,0.0,0.0858,0.404,99.64,142628,4,Low,True,False,False,liveness,0.0,0.9402879450837992
259.0,Josh Ritter,Love Is Making Its Way Back Home,7GRecetOAe7L6U74fDxB8N,18,2012,acoustic,0.707,0.539,3,-11.025,1,0.028,0.863,0.0124,0.129,0.858,114.736,223637,4,Low,True,False,False,danceability,0.907,2.3312230544040773
260.0,Josh Kelley,The Best Of Me,2pMiM6pe3CAp9QQbmnyo9K,15,2012,acoustic,0.455,0.516,0,-7.293,1,0.0342,0.139,0.0,0.0944,0.169,87.678,207013,4,Low,False,False,False,danceability,0.6105555555555555,2.606578924687529
261.0,Madi Diaz,Burn,3X991cvT28DMhkVqe8S5tz,22,2012,acoustic,0.388,0.427,0,-10.766,0,0.0321,0.487,0.000575,0.113,0.0526,149.064,277467,4,Low,True,False,False,loudness,-7.0440000000000005,1.3928852130264708
262.0,Tyrone Wells,This Moment Now,0dFnfX4NdiAJPnA9CTa5aN,24,2012,acoustic,0.49,0.29,8,-9.996,1,0.0299,0.413,9.66e-06,0.133,0.212,93.989,257920,4,Low,True,False,False,loudness,0.0,2.499936512268487
263.0,Ron Pope,About the Rain,4mWVFz0wjFUIvUlD0ox9Ej,19,2012,acoustic,0.642,0.705,4,-7.75,1,0.0347,0.364,5.91e-06,0.158,0.34,106.043,192533,4,Low,False,False,False,acousticness,0.1639999999999999,1.2794449692278889
264.0,Amos Lee,Say Goodbye,4nXA1B8tlkcorJItsV8mvO,18,2012,acoustic,0.523,0.643,0,-7.943,1,0.0253,0.338,0.00174,0.111,0.795,88.757,169853,4,Low,False,False,False,valence,0.595,3.0779068543523174
265.0,NEEDTOBREATHE,Cops,5Xo42Ja5ESUevOze9DSY3o,17,2012,acoustic,0.377,0.899,5,-3.499,1,0.104,0.00291,0.000259,0.118,0.339,170.253,163327,4,Low,False,False,False,danceability,0.577,2.596070657743581
266.0,AJJ,Still Smokin',3kAFM0GaMqFCdrATTkC92L,17,2012,acoustic,0.432,0.644,0,-2.947,1,0.117,0.598,0.0,0.337,0.927,145.849,75000,4,Low,True,False,False,valence,1.0,2.0365532926924867
267.0,Joshua James,Queen of the City,6yH3Fo7bCE1Qer3DDN7I3m,22,2012,acoustic,0.642,0.648,9,-5.179,0,0.0337,0.0641,0.0149,0.106,0.605,101.931,199427,4,Low,False,False,False,instrumentalness,0.0,6.013815329959758
268.0,Tim Barry,Fine Foods Market,6prYiT5EDXZH1PGqqiDFmM,16,2012,acoustic,0.494,0.601,3,-6.936,1,0.115,0.228,0.0,0.0673,0.814,85.178,194280,4,Low,False,False,False,valence,0.6139999999999999,3.1278609538674544
269.0,Ramshackle Glory,Song for Next May Day,2JHs7pn8zHCwL4hCyzUUco,17,2012,acoustic,0.335,0.866,0,-9.299,1,0.0675,0.122,1.25e-06,0.322,0.327,115.701,281307,4,Low,False,False,False,danceability,0.535,3.188986901028212
270.0,AJJ,Deep Dark Basement,68afbeID9HUMEaL6ScsFyR,17,2012,acoustic,0.296,0.936,0,-4.752,1,0.0593,1.7e-05,0.000743,0.296,0.447,100.747,128853,4,Low,False,False,False,danceability,0.496,4.494097659990707
271.0,Mark Kroos,Petals Change,7IWwvUTwqC53KTyVBRInJb,17,2012,acoustic,0.397,0.0762,4,-20.219,1,0.216,0.759,0.753,0.081,0.674,142.975,178227,4,Low,False,True,False,speechiness,0.0159999999999999,2.0855442738781225
272.0,Get Dead,Kerouac's Teeth,3o98RH8WS5RC0ZZdz9EOHN,18,2012,acoustic,0.533,0.856,4,-6.377,1,0.0309,0.143,2.48e-05,0.485,0.753,105.049,274973,4,Low,False,False,False,duration_ms,244420.37777777776,1.5111427728183422
273.0,Ingrid Michaelson,Palm Of Your Hand,1o83RoEnKj18m3Aqyf7ddk,17,2012,acoustic,0.541,0.781,8,-4.801,1,0.063,0.000589,0.0182,0.118,0.72,174.0,191880,4,Low,False,False,False,instrumentalness,0.0,5.702234894571923
274.0,Peter Bradley Adams,Bring You Home,5hMHYRFyypjZEfiMbDSYx4,20,2012,acoustic,0.593,0.391,5,-13.814,1,0.0289,0.372,0.139,0.108,0.38,154.223,196000,4,Low,True,False,False,danceability,0.7485555555555554,1.719062658859297
275.0,AJJ,S.O.S.,4GcebX2UXoYql1ZpFDhYS4,16,2012,acoustic,0.446,0.96,0,-4.73,1,0.063,0.000378,4.84e-06,0.753,0.52,102.994,124200,4,Low,False,False,False,danceability,0.646,4.007215059833118
276.0,Amy Stroup,Sabotage,7zRpF0NObigGlGa66UsWgg,20,2012,acoustic,0.568,0.413,5,-11.06,1,0.0246,0.857,0.0118,0.119,0.211,93.991,230053,4,Low,True,False,False,liveness,0.0,2.0911942626348434
277.0,AJJ,Bold with Fire,7ythmhL9UYnhK894T6jQhE,16,2012,acoustic,0.678,0.34,0,-5.87,1,0.0371,0.65,2.47e-06,0.151,0.271,133.469,120693,4,Low,True,False,False,liveness,0.0,2.160148392675911
278.0,AJJ,Ziggy Stardust,0l339jwjDTuqax54PvSgju,16,2012,acoustic,0.475,0.576,7,-3.982,1,0.0399,0.413,1.65e-06,0.339,0.579,162.921,206600,4,Low,True,False,False,danceability,0.675,1.050189955406598
279.0,AJJ,Drink Another Beer,4YPn9VDVl4FMZDXmNkL0eA,16,2012,acoustic,0.477,0.635,7,-2.716,1,0.047,0.34,0.0044,0.166,0.601,79.975,109907,4,Low,False,False,False,danceability,0.677,2.227242490761782
280.0,Not Half Bad,Chace's Song,3S3oOHqOkwxwogn4PKXdj5,15,2012,acoustic,0.415,0.956,1,-5.443,1,0.0925,0.00214,2.98e-06,0.34,0.388,196.101,162547,4,Low,False,False,False,danceability,0.615,2.0653228258456124
281.0,A Fine Frenzy,Dream In The Dark,0l8abjLU8NTOhBojVTxxeg,14,2012,acoustic,0.541,0.0141,1,-26.339,1,0.0422,0.993,0.14,0.0849,0.253,131.229,200792,3,Low,True,False,False,duration_ms,44621.177777777775,4.89031138507346
282.0,The Civil Wars,From This Valley,0HCW7lRkZyF4LLRP6HDRyK,16,2012,acoustic,0.56,0.534,10,-8.093,1,0.0354,0.472,0.0,0.0946,0.47,87.344,204640,4,Low,True,False,False,loudness,0.0,1.971930245643005
283.0,Cary Brothers,Never Tear Us Apart,7N25m7BXUuC6UdUbkLCd20,22,2012,acoustic,0.255,0.631,0,-3.912,1,0.0504,0.0847,9.41e-05,0.0835,0.36,174.316,171893,3,Low,False,False,False,instrumentalness,0.0,1.797456188414884
284.0,Steve Petrunak,Feelin' Groovy,3EyvpoGYJG2AubA8qStvp2,20,2012,acoustic,0.544,0.245,7,-13.066,1,0.0402,0.359,0.448,0.258,0.437,113.507,111626,4,Low,True,False,False,danceability,0.6995555555555555,0.8533206512754177
285.0,Ramshackle Glory,The Club Hits of Today Will Be the Show Tunes of Tomorrow,18qlQ8KWzzZKEQypOhqWoE,16,2012,acoustic,0.482,0.124,5,-12.752,1,0.0361,0.723,0.00317,0.3,0.213,126.022,95040,4,Low,True,False,False,liveness,0.0999999999999999,3.436338313092758
286.0,A Fine Frenzy,Avalanches (Culla's Song),5oVLOuA1B6JfxGaCBYcGAw,14,2012,acoustic,0.527,0.328,2,-13.433,1,0.0391,0.597,0.00198,0.11,0.213,123.256,211839,4,Low,True,False,False,loudness,0.0,2.9347169087618035
287.0,AJJ,Hate Stick Hard Party Part 2,0ra1JdB5sQdqVkUtYqnHpo,16,2012,acoustic,0.61,0.448,0,-7.25,1,0.0399,0.672,0.000737,0.11,0.546,146.344,107227,4,Low,True,False,False,valence,0.346,2.322352731520912
288.0,Dave Barnes,Love Will Be Enough For Us,3Oib0FHG9fl5IznMelNfZC,15,2012,acoustic,0.518,0.486,1,-8.116,1,0.0277,0.088,4.16e-05,0.0794,0.194,151.996,228653,4,Low,False,False,False,instrumentalness,0.0,1.9686801433922163
289.0,Masaharu Fukuyama,生きてる生きてく,6TT5cVq9gtm9Fxm1jm3RSj,48,2012,acoustic,0.705,0.924,7,-2.038,1,0.0305,0.315,0.0,0.161,0.971,120.991,209133,4,Medium,False,False,False,acousticness,0.1149999999999999,5.235490440804238
290.0,Boyce Avenue,Radioactive,1ZRhlEiPLy4vComxcmeFv9,28,2012,acoustic,0.491,0.725,11,-6.258,1,0.0534,0.261,0.0,0.0788,0.423,124.918,210333,4,Low,False,False,False,danceability,0.6910000000000001,2.0627722037307272
291.0,Green River Ordinance,New Day,7wT7EvhnZ1MygDBoRyO9z0,20,2012,acoustic,0.542,0.693,9,-6.049,1,0.0344,0.0572,0.000146,0.119,0.421,95.003,258573,4,Low,False,False,False,instrumentalness,0.0,3.450846537501203
292.0,Tyler Ward,Super Bass - Acoustic,5pDCaHBiuhtVPuDPJKNJDT,20,2012,acoustic,0.748,0.445,4,-9.466,1,0.0371,0.823,0.0,0.0847,0.603,110.008,226388,4,Low,True,False,False,valence,0.4029999999999999,3.114569280223044
293.0,Sanders Bohlke,An Unkindness of Ravens,3FdE138lINIMLor2S3cpih,26,2012,acoustic,0.345,0.118,4,-12.246,1,0.0316,0.834,0.00635,0.305,0.0481,96.285,264680,3,Low,True,False,False,liveness,0.1049999999999999,1.0711444117584037
294.0,Scars On 45,Change My Needs,4hYRGgIHka0DLxgKzriSas,19,2012,acoustic,0.606,0.457,9,-10.857,1,0.0291,0.768,0.0,0.11,0.335,114.021,256307,4,Low,True,False,False,loudness,0.0,2.1605296701540766
295.0,Jon Bryant,Ontario,7bJUoMjysndU0HpyBM4AIi,18,2012,acoustic,0.392,0.307,9,-10.725,1,0.0282,0.454,0.00512,0.122,0.18,76.634,370623,4,Low,True,False,False,loudness,-4.677777777777778,2.776011380590372
296.0,Ingrid Michaelson,Keep Warm,0tcHKrQojbRQlOWykegZom,15,2012,acoustic,0.284,0.122,5,-11.986,1,0.0384,0.943,3.25e-06,0.111,0.158,70.869,198773,3,Low,True,False,False,danceability,0.484,2.90998545249402
297.0,Rodrigo y Gabriela,Tamacun - Area 52 Version,1iX3H33KgpA0kG7ljiH7Hl,13,2012,acoustic,0.685,0.957,9,-5.187,0,0.0495,0.467,0.76,0.197,0.83,128.0,415253,4,Low,False,False,True,speechiness,0.0,11.095053661615728
298.0,Tristan Prettyman,Quit You,73fZzAsufiH6AjBe8OqxAx,15,2012,acoustic,0.823,0.555,4,-8.598,0,0.0395,0.0929,0.00128,0.1,0.841,118.592,188267,4,Low,False,False,False,loudness,0.0,3.877120932793322
299.0,Ramshackle Glory,Last Days,1BLPLW4oYH8fkr3ubLqHIO,16,2012,acoustic,0.344,0.731,9,-7.895,0,0.0328,0.00249,8.55e-06,0.367,0.801,106.259,130933,4,Low,False,False,False,instrumentalness,0.20000855,3.101576447617349
300.0,Get Dead,101,2wGO4maDxM59OnoxeYW5eQ,17,2012,acoustic,0.558,0.77,4,-6.05,1,0.0297,0.546,0.0,0.507,0.435,100.986,252440,4,Low,False,False,False,acousticness,0.346,1.3842330335272734
301.0,Drew Holcomb & The Neighbors,I Saw the Light,5EIoHPj98VMiA04P2UnEiu,15,2012,acoustic,0.346,0.781,7,-5.406,1,0.0355,0.214,0.0,0.389,0.858,188.959,187928,4,Low,False,False,False,valence,0.6579999999999999,2.002161242824449
302.0,Get Dead,Rosebud,31BXYr5hLoBzKItygRERrb,18,2012,acoustic,0.478,0.681,6,-7.233,1,0.0334,0.101,1.66e-06,0.147,0.396,114.061,228053,4,Low,False,False,False,danceability,0.6335555555555554,3.3958137745095094
303.0,Josh Garrels,Rise (Kye Kye Remix),18J5HylXTteQJC00iwdgFf,19,2012,acoustic,0.461,0.745,11,-7.102,0,0.08,0.0271,0.153,0.279,0.382,125.005,270818,4,Low,False,False,False,instrumentalness,0.0,7.29577270781637
304.0,Joshua Radin,Mark IV (with Joshua Radin) (Fifa13),37toHg2qY3N2GjOnVPcUlD,25,2012,acoustic,0.346,0.653,7,-8.81,1,0.0328,0.000789,0.348,0.256,0.131,170.131,341761,4,Low,False,False,False,duration_ms,151894.24444444446,2.9926363432146754
305.0,Tristan Prettyman,Come Clean,5xtapDRKjJTDCcdMbWCjJH,15,2012,acoustic,0.642,0.204,2,-10.274,1,0.03,0.674,5.96e-06,0.0896,0.26,109.759,234000,3,Low,True,False,False,loudness,0.0,1.9547414875297624
306.0,Trent Dabbs,I'm Not OK,2ToYIudAIrhlvkbE7UpnnV,22,2012,acoustic,0.622,0.317,2,-9.068,1,0.0283,0.76,0.0677,0.0947,0.243,123.094,240280,4,Low,True,False,False,instrumentalness,0.0,1.9337102244596949
307.0,Mark Lanegan,Gray Goes Black,3igqkda8a41Mcy1tGVgffH,27,2012,acoustic,0.485,0.822,9,-9.31,0,0.0431,0.103,0.595,0.336,0.604,135.008,250867,4,Low,False,False,True,speechiness,0.0270111111111111,2.432094081615011
308.0,Josh Garrels,White Owl (Josh Garrels & Mason Jar Remix),6z1eoGL05z7Kx5UoLP8aEc,17,2012,acoustic,0.59,0.519,11,-8.63,0,0.0281,0.0037,0.657,0.342,0.185,146.083,352470,4,Low,False,False,True,duration_ms,234980.2,4.236889629360004
309.0,Get Dead,No High Road,7r4Xb2TLTaYuhRLGrlikWb,17,2012,acoustic,0.507,0.841,8,-5.432,1,0.0311,0.169,0.0,0.171,0.785,87.51,170653,4,Low,False,False,False,valence,0.585,2.147578463033689
310.0,Frank Turner,The Ballad Of Me & My Friends,6xmY8Zrl1nDFFBM8EsErAN,16,2012,acoustic,0.487,0.367,6,-9.105,0,0.04,0.802,0.0,0.973,0.261,134.905,152987,4,Low,True,False,False,danceability,0.687,3.2743706408759614
311.0,Frank Turner,Photosynthesis,0nxgsbfjUKZGNBFBmmXPp8,18,2012,acoustic,0.681,0.745,2,-6.906,1,0.0573,0.0668,0.0,0.326,0.525,98.99,252187,4,Low,False,False,False,valence,0.325,1.3148746228523258
312.0,Eric Hutchinson,Lisa,4JlGxhJJedaQXygGSWVmqE,14,2012,acoustic,0.555,0.884,10,-5.784,1,0.0439,0.00765,0.0,0.131,0.871,80.04,255520,4,Low,False,False,False,valence,0.671,3.236841746174772
313.0,Mark Lanegan,Riot In My House,2mLSqZBEpnUtzF6GJl14R6,25,2012,acoustic,0.458,0.932,7,-5.73,1,0.0331,0.000132,0.000399,0.551,0.383,87.984,233053,4,Low,False,False,False,instrumentalness,0.0,4.394696783496595
314.0,Denis Turbide,Rumbling Ramble,2RkyOOzMbTIWvOahYtlfoq,17,2012,acoustic,0.424,0.433,9,-14.078,1,0.0428,0.904,0.899,0.106,0.887,173.225,130125,4,Low,False,True,False,speechiness,0.0,6.395617060751164
315.0,Gabrielle Aplin,Keep Pushing Me,0dt4CRRsWhEsgkgYNWMsh5,24,2012,acoustic,0.481,0.788,1,-8.816,0,0.0523,0.401,0.0,0.112,0.395,116.622,192367,4,Low,False,False,False,loudness,0.0,3.327100515575492
316.0,Patty Griffin,Truth #2,15yejGXrEwhkNV1n8LCIZ6,15,2012,acoustic,0.388,0.636,11,-8.497,1,0.0435,0.352,0.000166,0.131,0.731,177.422,270853,4,Low,False,False,False,valence,0.5309999999999999,2.695578293354764
317.0,NEEDTOBREATHE,Keep Your Eyes Open,3YdrhGuYeohPZ4ZUn5LEV0,16,2012,acoustic,0.52,0.834,0,-4.128,1,0.0477,0.113,0.0,0.283,0.371,79.025,250485,4,Low,False,False,False,danceability,0.72,2.102518215510223
318.0,Josh Garrels,Anchor (Beautiful Eulogy),1yJHtmzoiuIZu4RXJlIPnR,15,2012,acoustic,0.402,0.641,6,-7.453,1,0.171,0.0924,0.000124,0.116,0.17,81.92,337027,4,Low,False,False,False,instrumentalness,0.0,1.7259029474575485
319.0,Tyrone Wells,A Beautiful Place to Be,762yuu2n52bzhTvHl1x6vl,17,2012,acoustic,0.552,0.482,0,-7.81,1,0.0387,0.304,0.0,0.106,0.183,139.685,229538,4,Low,True,False,False,acousticness,0.1039999999999999,1.2687228514937026
320.0,Josh Garrels,Cynicism,7oOkejm5Rj1H3DlrIaGpvR,15,2012,acoustic,0.768,0.831,9,-5.834,0,0.0869,0.0566,0.000152,0.337,0.836,107.023,215522,4,Low,False,False,False,instrumentalness,0.0,2.2650318704406978
321.0,Amos Lee,There I Go Again,6fTCqJRLU17CkIXCemMQlE,16,2012,acoustic,0.504,0.466,0,-8.57,1,0.0301,0.791,0.00832,0.194,0.467,139.248,304587,4,Low,True,False,False,danceability,0.704,1.497011201277445
