Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster_1,cluster_2,cluster_3,cluster_4,best_feature,optimal_value,predicted_increase
262,Tyrone Wells,This Moment Now,0dFnfX4NdiAJPnA9CTa5aN,24,2012,acoustic,0.49,0.29,8,-9.996,1.0,0.0299,0.413,9.66e-06,0.133,0.212,93.989,257920.0,4.0,True,False,False,False,loudness,0.0,3.542305768065344
263,Ron Pope,About the Rain,4mWVFz0wjFUIvUlD0ox9Ej,19,2012,acoustic,0.642,0.705,4,-7.75,1.0,0.0347,0.364,5.91e-06,0.158,0.34,106.043,192533.0,4.0,False,False,False,False,acousticness,0.1639999999999999,1.4208250670217808
264,Amos Lee,Say Goodbye,4nXA1B8tlkcorJItsV8mvO,18,2012,acoustic,0.523,0.643,0,-7.943,1.0,0.0253,0.338,0.00174,0.111,0.795,88.757,169853.0,4.0,False,False,False,False,valence,0.595,3.467130688231346
265,NEEDTOBREATHE,Cops,5Xo42Ja5ESUevOze9DSY3o,17,2012,acoustic,0.377,0.899,5,-3.499,1.0,0.104,0.00291,0.000259,0.118,0.339,170.253,163327.0,4.0,False,False,True,False,danceability,0.577,2.7345780864299307
266,AJJ,Still Smokin',3kAFM0GaMqFCdrATTkC92L,17,2012,acoustic,0.432,0.644,0,-2.947,1.0,0.117,0.598,0.0,0.337,0.927,145.849,75000.0,4.0,True,False,False,False,valence,1.0,2.0365532926924885
267,Joshua James,Queen of the City,6yH3Fo7bCE1Qer3DDN7I3m,22,2012,acoustic,0.642,0.648,9,-5.179,0.0,0.0337,0.0641,0.0149,0.106,0.605,101.931,199427.0,4.0,False,False,False,False,instrumentalness,0.0,5.957092499342586
268,Tim Barry,Fine Foods Market,6prYiT5EDXZH1PGqqiDFmM,16,2012,acoustic,0.494,0.601,3,-6.936,1.0,0.115,0.228,0.0,0.0673,0.814,85.178,194280.0,4.0,False,False,True,False,valence,0.6139999999999999,3.0523174848395342
269,Ramshackle Glory,Song for Next May Day,2JHs7pn8zHCwL4hCyzUUco,17,2012,acoustic,0.335,0.866,0,-9.299,1.0,0.0675,0.122,1.25e-06,0.322,0.327,115.701,281307.0,4.0,False,False,True,False,speechiness,0.2675,2.3176095923477007
270,AJJ,Deep Dark Basement,68afbeID9HUMEaL6ScsFyR,17,2012,acoustic,0.296,0.936,0,-4.752,1.0,0.0593,1.7e-05,0.000743,0.296,0.447,100.747,128853.0,4.0,False,False,True,False,danceability,0.496,4.444200612375651
271,Mark Kroos,Petals Change,7IWwvUTwqC53KTyVBRInJb,17,2012,acoustic,0.397,0.0762,4,-20.219,1.0,0.216,0.759,0.753,0.081,0.674,142.975,178227.0,4.0,False,True,False,False,duration_ms,39606.73333333334,2.100794071298422
272,Get Dead,Kerouac's Teeth,3o98RH8WS5RC0ZZdz9EOHN,18,2012,acoustic,0.533,0.856,4,-6.377,1.0,0.0309,0.143,2.48e-05,0.485,0.753,105.049,274973.0,4.0,False,False,True,False,duration_ms,213867.9555555556,1.4761296219183997
273,Ingrid Michaelson,Palm Of Your Hand,1o83RoEnKj18m3Aqyf7ddk,17,2012,acoustic,0.541,0.781,8,-4.801,1.0,0.063,0.000589,0.0182,0.118,0.72,174.0,191880.0,4.0,False,False,True,False,instrumentalness,0.0,5.892884433328867
274,Peter Bradley Adams,Bring You Home,5hMHYRFyypjZEfiMbDSYx4,20,2012,acoustic,0.593,0.391,5,-13.814,1.0,0.0289,0.372,0.139,0.108,0.38,154.223,196000.0,4.0,True,False,False,False,danceability,0.7485555555555554,1.3623959921926314
275,AJJ,S.O.S.,4GcebX2UXoYql1ZpFDhYS4,16,2012,acoustic,0.446,0.96,0,-4.73,1.0,0.063,0.000378,4.84e-06,0.753,0.52,102.994,124200.0,4.0,False,False,True,False,danceability,0.646,4.037630473262766
276,Amy Stroup,Sabotage,7zRpF0NObigGlGa66UsWgg,20,2012,acoustic,0.568,0.413,5,-11.06,1.0,0.0246,0.857,0.0118,0.119,0.211,93.991,230053.0,4.0,True,False,False,False,liveness,0.0,1.869473779921222
277,AJJ,Bold with Fire,7ythmhL9UYnhK894T6jQhE,16,2012,acoustic,0.678,0.34,0,-5.87,1.0,0.0371,0.65,2.47e-06,0.151,0.271,133.469,120693.0,4.0,True,False,False,False,liveness,0.0,2.160148392675911
278,AJJ,Ziggy Stardust,0l339jwjDTuqax54PvSgju,16,2012,acoustic,0.475,0.576,7,-3.982,1.0,0.0399,0.413,1.65e-06,0.339,0.579,162.921,206600.0,4.0,True,False,False,False,danceability,0.675,1.1723850639011637
279,AJJ,Drink Another Beer,4YPn9VDVl4FMZDXmNkL0eA,16,2012,acoustic,0.477,0.635,7,-2.716,1.0,0.047,0.34,0.0044,0.166,0.601,79.975,109907.0,4.0,False,False,True,False,danceability,0.677,1.9360668295806072
280,Not Half Bad,Chace's Song,3S3oOHqOkwxwogn4PKXdj5,15,2012,acoustic,0.415,0.956,1,-5.443,1.0,0.0925,0.00214,2.98e-06,0.34,0.388,196.101,162547.0,4.0,False,False,True,False,danceability,0.615,2.165416078958309
281,A Fine Frenzy,Dream In The Dark,0l8abjLU8NTOhBojVTxxeg,14,2012,acoustic,0.541,0.0141,1,-26.339,1.0,0.0422,0.993,0.14,0.0849,0.253,131.229,200792.0,3.0,True,False,False,False,duration_ms,44621.177777777775,4.472498022598067
282,The Civil Wars,From This Valley,0HCW7lRkZyF4LLRP6HDRyK,16,2012,acoustic,0.56,0.534,10,-8.093,1.0,0.0354,0.472,0.0,0.0946,0.47,87.344,204640.0,4.0,True,False,False,False,loudness,0.0,2.2902733047542547
283,Cary Brothers,Never Tear Us Apart,7N25m7BXUuC6UdUbkLCd20,22,2012,acoustic,0.255,0.631,0,-3.912,1.0,0.0504,0.0847,9.41e-05,0.0835,0.36,174.316,171893.0,3.0,False,False,True,False,instrumentalness,0.0,1.9150743979353315
284,Steve Petrunak,Feelin' Groovy,3EyvpoGYJG2AubA8qStvp2,20,2012,acoustic,0.544,0.245,7,-13.066,1.0,0.0402,0.359,0.448,0.258,0.437,113.507,111626.0,4.0,True,False,False,False,danceability,0.6995555555555555,0.8544463881407438
285,Ramshackle Glory,The Club Hits of Today Will Be the Show Tunes of Tomorrow,18qlQ8KWzzZKEQypOhqWoE,16,2012,acoustic,0.482,0.124,5,-12.752,1.0,0.0361,0.723,0.00317,0.3,0.213,126.022,95040.0,4.0,True,False,False,False,liveness,0.0999999999999999,3.453918984991329
286,A Fine Frenzy,Avalanches (Culla's Song),5oVLOuA1B6JfxGaCBYcGAw,14,2012,acoustic,0.527,0.328,2,-13.433,1.0,0.0391,0.597,0.00198,0.11,0.213,123.256,211839.0,4.0,True,False,False,False,loudness,0.0,2.8031118120947056
287,AJJ,Hate Stick Hard Party Part 2,0ra1JdB5sQdqVkUtYqnHpo,16,2012,acoustic,0.61,0.448,0,-7.25,1.0,0.0399,0.672,0.000737,0.11,0.546,146.344,107227.0,4.0,True,False,False,False,valence,0.346,2.322352731520912
288,Dave Barnes,Love Will Be Enough For Us,3Oib0FHG9fl5IznMelNfZC,15,2012,acoustic,0.518,0.486,1,-8.116,1.0,0.0277,0.088,4.16e-05,0.0794,0.194,151.996,228653.0,4.0,False,False,False,False,instrumentalness,0.0,1.58180522240405
289,Masaharu Fukuyama,生きてる生きてく,6TT5cVq9gtm9Fxm1jm3RSj,48,2012,acoustic,0.705,0.924,7,-2.038,1.0,0.0305,0.315,0.0,0.161,0.971,120.991,209133.0,4.0,False,False,False,False,acousticness,0.1149999999999999,4.857222569852159
290,Boyce Avenue,Radioactive,1ZRhlEiPLy4vComxcmeFv9,28,2012,acoustic,0.491,0.725,11,-6.258,1.0,0.0534,0.261,0.0,0.0788,0.423,124.918,210333.0,4.0,False,False,True,False,danceability,0.6910000000000001,2.3523846935316186
291,Green River Ordinance,New Day,7wT7EvhnZ1MygDBoRyO9z0,20,2012,acoustic,0.542,0.693,9,-6.049,1.0,0.0344,0.0572,0.000146,0.119,0.421,95.003,258573.0,4.0,False,False,True,False,instrumentalness,0.0,3.105166843982253
292,Tyler Ward,Super Bass - Acoustic,5pDCaHBiuhtVPuDPJKNJDT,20,2012,acoustic,0.748,0.445,4,-9.466,1.0,0.0371,0.823,0.0,0.0847,0.603,110.008,226388.0,4.0,True,False,False,False,valence,0.4029999999999999,3.140049056403523
293,Sanders Bohlke,An Unkindness of Ravens,3FdE138lINIMLor2S3cpih,26,2012,acoustic,0.345,0.118,4,-12.246,1.0,0.0316,0.834,0.00635,0.305,0.0481,96.285,264680.0,3.0,True,False,False,False,liveness,0.1049999999999999,1.0720963958726273
294,Scars On 45,Change My Needs,4hYRGgIHka0DLxgKzriSas,19,2012,acoustic,0.606,0.457,9,-10.857,1.0,0.0291,0.768,0.0,0.11,0.335,114.021,256307.0,4.0,True,False,False,False,loudness,0.0,2.1358824414980155
295,Jon Bryant,Ontario,7bJUoMjysndU0HpyBM4AIi,18,2012,acoustic,0.392,0.307,9,-10.725,1.0,0.0282,0.454,0.00512,0.122,0.18,76.634,370623.0,4.0,True,False,False,False,loudness,-4.677777777777778,2.502786749283679
296,Ingrid Michaelson,Keep Warm,0tcHKrQojbRQlOWykegZom,15,2012,acoustic,0.284,0.122,5,-11.986,1.0,0.0384,0.943,3.25e-06,0.111,0.158,70.869,198773.0,3.0,True,False,False,False,danceability,0.484,2.90998545249402
297,Rodrigo y Gabriela,Tamacun - Area 52 Version,1iX3H33KgpA0kG7ljiH7Hl,13,2012,acoustic,0.685,0.957,9,-5.187,0.0,0.0495,0.467,0.76,0.197,0.83,128.0,415253.0,4.0,False,False,False,True,speechiness,0.0,10.805658759510171
298,Tristan Prettyman,Quit You,73fZzAsufiH6AjBe8OqxAx,15,2012,acoustic,0.823,0.555,4,-8.598,0.0,0.0395,0.0929,0.00128,0.1,0.841,118.592,188267.0,4.0,False,False,False,False,loudness,0.0,4.079059894085567
299,Ramshackle Glory,Last Days,1BLPLW4oYH8fkr3ubLqHIO,16,2012,acoustic,0.344,0.731,9,-7.895,0.0,0.0328,0.00249,8.55e-06,0.367,0.801,106.259,130933.0,4.0,False,False,True,False,instrumentalness,0.20000855,3.0543461656920794
300,Get Dead,101,2wGO4maDxM59OnoxeYW5eQ,17,2012,acoustic,0.558,0.77,4,-6.05,1.0,0.0297,0.546,0.0,0.507,0.435,100.986,252440.0,4.0,False,False,False,False,acousticness,0.346,1.2833564187892428
301,Drew Holcomb & The Neighbors,I Saw the Light,5EIoHPj98VMiA04P2UnEiu,15,2012,acoustic,0.346,0.781,7,-5.406,1.0,0.0355,0.214,0.0,0.389,0.858,188.959,187928.0,4.0,False,False,True,False,valence,0.6579999999999999,2.1044014429900706
302,Get Dead,Rosebud,31BXYr5hLoBzKItygRERrb,18,2012,acoustic,0.478,0.681,6,-7.233,1.0,0.0334,0.101,1.66e-06,0.147,0.396,114.061,228053.0,4.0,False,False,True,False,danceability,0.6335555555555554,3.4355160043555166
303,Josh Garrels,Rise (Kye Kye Remix),18J5HylXTteQJC00iwdgFf,19,2012,acoustic,0.461,0.745,11,-7.102,0.0,0.08,0.0271,0.153,0.279,0.382,125.005,270818.0,4.0,False,False,True,False,instrumentalness,0.0,6.992920733453197
304,Joshua Radin,Mark IV (with Joshua Radin) (Fifa13),37toHg2qY3N2GjOnVPcUlD,25,2012,acoustic,0.346,0.653,7,-8.81,1.0,0.0328,0.000789,0.348,0.256,0.131,170.131,341761.0,4.0,False,False,True,False,duration_ms,151894.24444444446,2.9227117055302365
305,Tristan Prettyman,Come Clean,5xtapDRKjJTDCcdMbWCjJH,15,2012,acoustic,0.642,0.204,2,-10.274,1.0,0.03,0.674,5.96e-06,0.0896,0.26,109.759,234000.0,3.0,True,False,False,False,loudness,0.0,1.9674908493258272
306,Trent Dabbs,I'm Not OK,2ToYIudAIrhlvkbE7UpnnV,22,2012,acoustic,0.622,0.317,2,-9.068,1.0,0.0283,0.76,0.0677,0.0947,0.243,123.094,240280.0,4.0,True,False,False,False,instrumentalness,0.0,1.9304378689381387
307,Mark Lanegan,Gray Goes Black,3igqkda8a41Mcy1tGVgffH,27,2012,acoustic,0.485,0.822,9,-9.31,0.0,0.0431,0.103,0.595,0.336,0.604,135.008,250867.0,4.0,False,False,False,True,speechiness,0.0270111111111111,2.424541929532035
308,Josh Garrels,White Owl (Josh Garrels & Mason Jar Remix),6z1eoGL05z7Kx5UoLP8aEc,17,2012,acoustic,0.59,0.519,11,-8.63,0.0,0.0281,0.0037,0.657,0.342,0.185,146.083,352470.0,4.0,False,False,False,True,duration_ms,234980.2,4.4831187944607205
309,Get Dead,No High Road,7r4Xb2TLTaYuhRLGrlikWb,17,2012,acoustic,0.507,0.841,8,-5.432,1.0,0.0311,0.169,0.0,0.171,0.785,87.51,170653.0,4.0,False,False,True,False,valence,0.585,2.3040889652465566
310,Frank Turner,The Ballad Of Me & My Friends,6xmY8Zrl1nDFFBM8EsErAN,16,2012,acoustic,0.487,0.367,6,-9.105,0.0,0.04,0.802,0.0,0.973,0.261,134.905,152987.0,4.0,True,False,False,False,danceability,0.687,3.2743706408759614
311,Frank Turner,Photosynthesis,0nxgsbfjUKZGNBFBmmXPp8,18,2012,acoustic,0.681,0.745,2,-6.906,1.0,0.0573,0.0668,0.0,0.326,0.525,98.99,252187.0,4.0,False,False,False,False,valence,0.325,1.2066092118977991
312,Eric Hutchinson,Lisa,4JlGxhJJedaQXygGSWVmqE,14,2012,acoustic,0.555,0.884,10,-5.784,1.0,0.0439,0.00765,0.0,0.131,0.871,80.04,255520.0,4.0,False,False,True,False,valence,0.671,3.238787843943168
313,Mark Lanegan,Riot In My House,2mLSqZBEpnUtzF6GJl14R6,25,2012,acoustic,0.458,0.932,7,-5.73,1.0,0.0331,0.000132,0.000399,0.551,0.383,87.984,233053.0,4.0,False,False,True,False,instrumentalness,0.0,4.192130870639634
314,Denis Turbide,Rumbling Ramble,2RkyOOzMbTIWvOahYtlfoq,17,2012,acoustic,0.424,0.433,9,-14.078,1.0,0.0428,0.904,0.899,0.106,0.887,173.225,130125.0,4.0,False,True,False,False,speechiness,0.0,6.406332776430565
315,Gabrielle Aplin,Keep Pushing Me,0dt4CRRsWhEsgkgYNWMsh5,24,2012,acoustic,0.481,0.788,1,-8.816,0.0,0.0523,0.401,0.0,0.112,0.395,116.622,192367.0,4.0,False,False,True,False,loudness,0.0,3.165126400728294
316,Patty Griffin,Truth #2,15yejGXrEwhkNV1n8LCIZ6,15,2012,acoustic,0.388,0.636,11,-8.497,1.0,0.0435,0.352,0.000166,0.131,0.731,177.422,270853.0,4.0,False,False,True,False,valence,0.5309999999999999,3.1243271961599177
317,NEEDTOBREATHE,Keep Your Eyes Open,3YdrhGuYeohPZ4ZUn5LEV0,16,2012,acoustic,0.52,0.834,0,-4.128,1.0,0.0477,0.113,0.0,0.283,0.371,79.025,250485.0,4.0,False,False,True,False,danceability,0.72,2.095786595173955
318,Josh Garrels,Anchor (Beautiful Eulogy),1yJHtmzoiuIZu4RXJlIPnR,15,2012,acoustic,0.402,0.641,6,-7.453,1.0,0.171,0.0924,0.000124,0.116,0.17,81.92,337027.0,4.0,False,False,True,False,instrumentalness,0.0,1.5419961212112128
319,Tyrone Wells,A Beautiful Place to Be,762yuu2n52bzhTvHl1x6vl,17,2012,acoustic,0.552,0.482,0,-7.81,1.0,0.0387,0.304,0.0,0.106,0.183,139.685,229538.0,4.0,False,False,False,False,loudness,0.0,1.2597986307009776
320,Josh Garrels,Cynicism,7oOkejm5Rj1H3DlrIaGpvR,15,2012,acoustic,0.768,0.831,9,-5.834,0.0,0.0869,0.0566,0.000152,0.337,0.836,107.023,215522.0,4.0,False,False,False,False,instrumentalness,0.0,1.7784985252692742
321,Amos Lee,There I Go Again,6fTCqJRLU17CkIXCemMQlE,16,2012,acoustic,0.504,0.466,0,-8.57,1.0,0.0301,0.791,0.00832,0.194,0.467,139.248,304587.0,4.0,True,False,False,False,liveness,0.0,1.5437196264723063
322,Rodrigo y Gabriela,Ixtapa - Area 52 Version,4Lca3BIOvF9Mc6ISa8LdwU,12,2012,acoustic,0.538,0.806,6,-7.0,0.0,0.0376,0.714,0.865,0.0796,0.702,119.993,491947.0,4.0,False,False,False,True,duration_ms,54661.64444444445,4.269661115133472
323,Frank Turner,Long Live The Queen,6QRDkWC9GcUskOn1NB66jt,16,2012,acoustic,0.448,0.445,9,-7.806,1.0,0.0713,0.398,0.0,0.349,0.709,172.561,206587.0,4.0,True,False,False,False,loudness,0.0,3.3747003647571567
324,Johnnyswim,Paris in June,2FlHJnYeLDWK3kw2X91HeP,13,2012,acoustic,0.242,0.31,5,-12.235,1.0,0.0382,0.89,0.00435,0.0973,0.102,82.649,220257.0,1.0,True,False,False,False,danceability,0.442,3.0184125368176
325,Fay Wolf,I Wanna Dance With Somebody,0hXIuHaz9Z2YYbiowNuMYD,22,2012,acoustic,0.651,0.232,0,-9.686,1.0,0.0284,0.807,1.26e-05,0.0958,0.197,100.016,253389.0,4.0,True,False,False,False,acousticness,1.0,2.297923903010595
326,Kaki King,Great Round Burn,3lfNlcUKtrky8uyLEaWG4r,16,2012,acoustic,0.357,0.465,9,-9.042,0.0,0.0333,0.697,0.944,0.313,0.337,88.883,192385.0,4.0,False,True,False,False,duration_ms,85504.9111111111,1.0751772454814557
327,A Fine Frenzy,Riversong,04yF4HOQUVKqd5YlQ9B6FV,13,2012,acoustic,0.303,0.0714,11,-19.889,1.0,0.0416,0.803,3.6e-05,0.0995,0.116,104.512,466367.0,4.0,True,False,False,False,loudness,0.0,4.969143790170177
328,Joshua Radin,The Greenest Grass,5WiCxBsZkcvlGYPzuTdLJM,13,2012,acoustic,0.434,0.541,3,-9.815,1.0,0.05,0.802,0.114,0.102,0.787,202.172,225413.0,4.0,True,False,False,False,speechiness,0.0277777777777777,4.304270123933037
329,Joshua Hyslop,Hallelujah,10F7l8WTHPwXDyzkc9aKzB,21,2012,acoustic,0.485,0.0985,2,-16.179,1.0,0.0315,0.951,0.00294,0.0784,0.285,100.212,261627.0,3.0,True,False,False,False,danceability,0.6405555555555555,2.4337343143429884
330,David Ramirez,Chapter II,5mh6jXON78l1HiLe3Q9cHd,15,2012,acoustic,0.39,0.2,7,-14.783,1.0,0.0353,0.406,0.000147,0.117,0.375,95.249,159000.0,4.0,True,False,False,False,loudness,0.0,2.7582259916636325
331,Eric Bibb,L.A.,4btERUvmhGfBPdHEwufHoE,16,2012,acoustic,0.379,0.318,3,-10.127,1.0,0.0326,0.886,0.0,0.14,0.46,82.272,337813.0,3.0,True,False,False,False,liveness,0.0,1.5366312522233478
332,Rodrigo y Gabriela,Santo Domingo - Area 52 Version,4jCoaq9wBNCsY1quK9hx6q,12,2012,acoustic,0.442,0.944,4,-6.224,0.0,0.0612,0.657,0.904,0.0948,0.624,133.052,391293.0,4.0,False,False,False,True,speechiness,0.0,3.889820114042193
333,Kate Havnevik,Think Again,5K2yPBCRfT6M05FwLTa3Kl,20,2012,acoustic,0.61,0.515,2,-8.78,1.0,0.0249,0.205,0.000413,0.123,0.272,107.981,215000.0,4.0,False,False,False,False,instrumentalness,0.0,2.5422357068052683
334,Rodrigo y Gabriela,1899-12-31 11:11:00 - Area 52 Version,2b7s5CB6322yFPF91rQ0q0,12,2012,acoustic,0.576,0.724,0,-7.095,1.0,0.0594,0.663,0.756,0.55,0.532,187.814,450973.0,3.0,False,False,False,True,speechiness,0.0288222222222222,6.414928826384701
335,Rodrigo y Gabriela,Juan Loco - Area 52 Version,3Km09WgjRZzcUJijauFg2l,12,2012,acoustic,0.688,0.934,8,-6.343,0.0,0.0367,0.489,0.901,0.177,0.962,117.012,249227.0,3.0,False,False,False,True,speechiness,0.0,2.713036441914772
336,Frank Turner,I Knew Prufrock Before He Got Famous,2FHSjSRo5vwLpLwkcmWG6c,16,2012,acoustic,0.412,0.607,0,-7.856,1.0,0.0438,0.186,0.0,0.358,0.43,100.675,193253.0,4.0,False,False,True,False,danceability,0.612,2.709111811330612
337,Trent Dabbs,Better Off Now,5QF3qKPiPEm49edG2W5TYZ,17,2012,acoustic,0.674,0.159,4,-13.439,1.0,0.0386,0.917,0.016,0.0987,0.234,119.904,254413.0,3.0,True,False,False,False,duration_ms,56536.95555555553,3.0098147499344563
338,Ramshackle Glory,Last Song,1xTo7rP8pe1bVJ6OwrHX4w,14,2012,acoustic,0.302,0.371,7,-12.354,1.0,0.0423,0.0119,0.00476,0.207,0.364,82.259,226000.0,4.0,False,False,True,False,loudness,0.0,3.06353051993446
339,Green River Ordinance,Resting Hour,1rCBWdI4CGvFrki2GiUjat,14,2012,acoustic,0.498,0.515,11,-6.03,1.0,0.0248,0.143,0.0,0.128,0.162,79.951,264453.0,4.0,False,False,True,False,danceability,0.698,2.2660212781950584
340,Jon Bryant,David Livingstone,0Q1hI9FVgOFaqdsbtHLASQ,19,2012,acoustic,0.357,0.216,1,-10.468,1.0,0.0319,0.843,9.28e-05,0.111,0.209,153.065,231112.0,3.0,True,False,False,False,liveness,0.0,1.4814145232714786
341,Jon McLaughlin,My Girl Tonight,7JeMyMZfYUrcau7HLhJEoR,16,2012,acoustic,0.573,0.284,1,-13.486,1.0,0.0316,0.926,9.29e-06,0.0975,0.352,122.144,235333.0,4.0,True,False,False,False,loudness,0.0,3.445941977586568
342,Ron Pope,Everything,64p5emwVTAyOXQ97HfwhaR,18,2012,acoustic,0.526,0.55,2,-6.174,1.0,0.0309,0.392,6.14e-05,0.0759,0.3,143.61,256160.0,4.0,True,False,False,False,instrumentalness,0.0,1.9711079361453585
343,AJJ,Deep Dark Basement (Spacejam Dub),2UEimugsOZY0EfHzX936DJ,14,2012,acoustic,0.697,0.494,0,-9.417,1.0,0.0435,0.814,0.32,0.144,0.399,132.628,193107.0,4.0,True,False,False,False,speechiness,0.0,4.320886327100684
344,Tristan Prettyman,Second Chance,60VmcKKcOAlexnYRiz46uq,13,2012,acoustic,0.529,0.628,10,-8.281,1.0,0.0479,0.0453,1.67e-05,0.139,0.309,179.91,213133.0,4.0,False,False,True,False,loudness,0.0,1.0493926971960654
345,Tristan Prettyman,Glass Jar,3Yt7Ez0nhup9zDza393S1e,13,2012,acoustic,0.636,0.235,0,-10.931,1.0,0.0326,0.739,1.83e-05,0.0949,0.418,125.521,292213.0,4.0,True,False,False,False,loudness,0.0,1.6326469489004118
346,Tristan Prettyman,When You Come Down,1IXjNvAsIysOcFW2ztRYe8,14,2012,acoustic,0.699,0.657,1,-8.061,1.0,0.025,0.207,2.21e-05,0.0903,0.754,111.984,204253.0,4.0,False,False,False,False,loudness,0.0,4.029888850363019
347,Beans on Toast,Life,549fDjfdIlnvRw2TRy9JHP,24,2012,acoustic,0.612,0.343,0,-13.308,1.0,0.0466,0.773,0.0,0.134,0.745,82.39,224267.0,4.0,True,False,False,False,danceability,0.812,2.821603365384739
348,Frank Turner,The Road,0qUqxxNci4PAj8YWTBA2l0,18,2012,acoustic,0.414,0.832,0,-5.694,1.0,0.12,0.00723,0.0,0.0531,0.573,187.818,237827.0,4.0,False,False,True,False,danceability,0.5695555555555556,2.561787089530821
349,Joey Cape,Confession,3fMMvNHd4koAhSZJSWq7lH,20,2012,acoustic,0.485,0.305,10,-6.39,1.0,0.0346,0.698,0.0,0.394,0.331,125.02,142000.0,4.0,True,False,False,False,danceability,0.685,2.713290560917457
350,Steve Petrunak,How Great Thou Art,0tK8I6t7Z1KxetMTXTtpgh,14,2012,acoustic,0.567,0.3,10,-13.535,1.0,0.041,0.838,0.863,0.103,0.294,131.833,256444.0,4.0,False,True,False,False,duration_ms,85481.93333333335,5.477537492911406
351,Tony Sly,Black Box,18TbIMwoBqAb4W3JUQo7KT,20,2012,acoustic,0.496,0.425,7,-5.582,1.0,0.0326,0.818,4.95e-06,0.0737,0.181,124.958,207760.0,4.0,True,False,False,False,liveness,0.0,1.2689750641496609
352,Frank Turner,Reasons Not To Be An Idiot,4h2F98rQVseI8cOsEql9sX,16,2012,acoustic,0.553,0.813,9,-4.915,1.0,0.0398,0.00404,0.0,0.107,0.765,145.048,228773.0,4.0,False,False,True,False,valence,0.565,2.126868645358986
353,Ramshackle Glory,Gospel Music for the Coming Social War,0zHGgFV3okHxtVIM6xxVgB,14,2012,acoustic,0.262,0.719,5,-8.474,1.0,0.0417,0.00996,0.053,0.298,0.722,58.309,239920.0,5.0,False,False,True,False,loudness,0.0,0.5643466801276347
354,Madi Diaz,Heavy Heart,7fNSeYZz8BdnSZ4PSi717k,17,2012,acoustic,0.581,0.246,4,-11.788,1.0,0.0286,0.46,0.00655,0.109,0.284,105.799,220933.0,4.0,True,False,False,False,loudness,0.0,1.812313598104506
355,Greg Laswell,Dragging You Around,3ey9mK3flkMIevNQjFp2xD,18,2012,acoustic,0.497,0.854,7,-5.783,1.0,0.0373,0.0339,6.17e-06,0.183,0.386,129.026,223053.0,4.0,False,False,True,False,danceability,0.6970000000000001,3.4648590609694523
356,Bukka White,Fixin' To Die Blues,2GM7Q376O8D1L5egNPjwTY,18,2012,acoustic,0.575,0.425,11,-7.611,1.0,0.0336,0.857,0.588,0.1,0.573,109.45,170266.0,4.0,True,False,False,False,speechiness,0.0,3.844659413276723
357,John Frusciante,Mistakes,5jpZ64gyazIZv4F5DHalMk,15,2012,acoustic,0.512,0.895,6,-4.074,0.0,0.0347,0.0315,0.433,0.16,0.473,161.711,229720.0,4.0,False,False,False,True,danceability,0.712,1.727306312889663
358,Joshua Hyslop,Time Alone,3JXtTxrSa70YLYxAjwJ5pe,21,2012,acoustic,0.634,0.325,3,-14.148,1.0,0.0278,0.477,0.00739,0.0998,0.267,146.041,259867.0,4.0,True,False,False,False,loudness,0.0,1.5589952222000854
359,Roberto Diana,If You Are Happy,1YPbmTdxGNQOLnfTyK4kTi,15,2012,acoustic,0.516,0.344,2,-9.858,1.0,0.0482,0.923,0.767,0.0693,0.169,131.443,195187.0,4.0,False,True,False,False,speechiness,0.0275777777777777,5.000781222254902
360,Dave Barnes,How Long,7qXgpZh7aNfbwz34GsM3fZ,13,2012,acoustic,0.667,0.653,1,-5.672,1.0,0.0348,0.00806,2.06e-05,0.0613,0.842,89.465,185253.0,4.0,False,False,False,False,instrumentalness,0.0,1.773187021961892
361,Kaki King,Fences,2xIfD9FHC76CLLWx9NDd7O,15,2012,acoustic,0.504,0.265,8,-15.679,0.0,0.0422,0.745,0.719,0.105,0.0498,139.026,203450.0,4.0,False,True,False,False,speechiness,0.0269111111111111,2.839333139851228
362,Roberto Diana,In My Mind,0As5TtLywj47zWt3M7xjTi,17,2012,acoustic,0.411,0.117,2,-20.848,1.0,0.0402,0.891,0.88,0.109,0.0458,96.739,198947.0,4.0,False,True,False,False,duration_ms,66316.26666666666,3.244514729190449
363,YUZU,Niji,7jsOy71a4Tt0p7tNJbZgV9,22,2012,acoustic,0.619,0.848,11,-3.082,1.0,0.0482,0.259,0.0,0.0874,0.536,113.005,325893.0,4.0,False,False,False,False,duration_ms,217262.2,3.072534329417948
364,Steve Petrunak,Days a Week,0XXbaDFx1mBegxDTEnaCTG,18,2012,acoustic,0.479,0.419,2,-6.915,1.0,0.0394,0.689,0.948,0.0877,0.202,137.705,169866.0,4.0,False,True,False,False,duration_ms,37748.73333333334,1.131956250288031
365,Tyrone Wells,Freedom,1Ed5QRiwklWErs1XqwNgYC,14,2012,acoustic,0.733,0.86,2,-4.832,1.0,0.0479,0.12,1.15e-06,0.0457,0.916,102.048,170098.0,4.0,False,False,False,False,acousticness,0.0355555555555555,0.5261525829233307
